"","cHL1","cHL2","cHL3","cHL4","cHL5","cHL6","cHL7","cHL8","cHL9","cHL10","cHL11","cHL12","NLPHL1","NLPHL2","NLPHL3","NLPHL4","NLPHL5","CB1","CB2","CB3","CB4","CB5"
"LOC101928152",4.11577809724722,4.36155274568142,2.63933995332545,4.20397123370543,3.46427200843151,4.10460474382022,5.69498790924612,3.80902978728447,3.95635767901058,2.70772601343996,3.89065490429993,5.16022380775465,4.09340883052379,3.08725235574327,3.47665948447364,2.94540889545783,2.87476999723954,2.51892747729969,3.24585236918873,2.89693180269777,2.54575226417598,2.61508486843716
"LINC01943",2.77942199387062,2.79982477452806,2.43789432306445,3.60204178492062,4.53586884947206,5.35450256820106,3.21592653440183,3.89593974395924,4.24265814750965,3.35450349086193,3.16437346437578,4.44151330131563,2.83351906159317,2.9851719303657,3.47282186513497,3.09571110901997,2.87591653013684,2.46009134303136,2.13081717285996,1.65017274880647,2.31618975883425,2.21432455450425
"SCAT1",2.74337906940242,1.88050142575905,4.09045393638739,2.33195760497401,2.71683217707711,3.06988471720103,1.5040141829274,1.98321661488298,2.28795609950501,2.34706909613331,1.57272774225341,3.76479995557984,2.43630449952144,3.24590952383705,2.73744366353485,2.28703839548505,1.76392061930426,3.09446011310457,4.84214384822791,4.05143633790954,4.17294457852294,2.79159452405004
"LINC01215",1.41722649707423,3.18769237061737,2.50726581027064,2.85036419215491,4.50630711737618,1.44666525855791,2.66692002721869,2.20266054542217,1.76584033882682,1.76868574817851,1.81143920107389,1.58047845139296,3.11587519247061,2.68453537494278,2.23709845890177,2.38554586995785,1.80956490894413,4.30381015797698,3.88763436720817,4.90466573608355,4.72458362556027,4.55180903226119
"HSD11B1-AS1",9.2649343288787,6.71207514009311,4.8974562212272,4.69821785624048,5.03622534782844,4.75146116387218,5.35291081842841,4.58664421155865,4.97666708204566,5.64555710078313,5.93810260221027,4.74273003863794,10.0790365931443,6.95296253175835,7.18005633833491,6.83219275291873,9.95851893148317,4.15350785721627,4.47649083993245,4.23397690921724,4.34658113997858,4.40843348418178
"ADAM10",4.70112530004393,4.36524317521396,5.86134817736878,4.96558498738937,6.12531180929502,4.22952682362833,4.11002296476449,2.37141554306832,2.49897027617205,2.66601994098342,3.39310765638887,4.5781092374738,5.02564213728842,5.1298658464867,5.69305657835373,5.49854038187745,5.7687308938133,5.46819789407776,2.87869611279717,5.07411178687067,4.95193138953159,4.9839188137822
"DHRS2",1.57994391875136,6.23348234069874,1.88275290804633,10.9719292295278,9.45828708342264,5.7899286186812,9.48842000531632,11.1570273765439,5.04940622638235,8.22285940618096,3.85054425026087,5.17397287292491,2.54676215526132,2.29209967566107,1.94852764697454,1.55734639064991,1.92630999050502,2.18464734616184,1.81571487178443,1.70986071981309,1.31822546412123,1.80554006025609
"TRIM13",3.50369437068416,4.27019112439021,4.91395533102801,3.86636245061922,4.19362981373341,3.36139028933777,3.65046008442971,3.12756417326077,3.83742468112944,3.78625841333231,3.20606151699645,3.56038934551346,4.64733580407796,4.47649083993245,4.87915845101911,5.15643543902408,4.33639323117545,4.96558498738937,4.77331143138419,5.62427411432995,4.7696355111766,5.0320128237463
"USPL1",2.50216668753971,3.57339410246007,3.1862038110374,3.04492256253829,4.09151525328583,2.08024760256218,3.68211098479657,2.53841462899612,2.68082224210297,2.45245246173412,2.57154184672432,3.06038593683826,3.46484685446447,2.82598092580344,3.48907301751785,3.62729017860283,3.71994482361447,5.69792011306875,4.85663862250695,6.01116800186553,5.54771450228491,5.43852061874206
"DDX39A",7.52094649764185,7.99182278330614,8.3761563486611,7.84149079470998,8.03183727794334,8.53077372072221,7.78062639506424,7.37590277936397,6.86598772986132,8.56980412891295,7.58014612620486,7.32394339620016,8.69893381345062,8.30389716553609,8.16036836150626,8.54897914220446,8.337858374604,9.07951281490638,9.24904451031313,9.68985076167707,9.82988676348522,8.9731909021578
"PSMD14",8.29423787473459,8.36423423460292,8.56838325413284,7.16098793477995,8.16595012379777,5.44678132873004,8.56613242015948,4.83482522723373,6.32546663365112,7.02873547279413,6.60341334628012,7.79451555722584,7.84225015306168,7.92575697037183,7.8861087225648,8.02134660161576,8.32217371168108,8.91891138567916,8.22102313370603,8.83082825364095,8.65479217781656,8.16311335559768
"CD96",2.68600653746265,2.694635969165,1.6799333453271,3.91429764621198,3.75458133722582,3.06231745249899,2.84843534624373,2.28952758853325,2.71942797207847,2.56078841052615,2.60982814862712,2.43836278026541,3.206340658362,3.85197693492819,3.79989950285489,4.88475594751749,4.00871763760759,1.62152052970512,1.7111610151562,2.33953364496216,2.14603592521244,2.22223642585151
"RCAN2",3.40971357101676,5.23065002845292,5.36791869553299,3.59187983697303,3.70842088137231,2.09656165161777,3.16977533629174,2.60238615061063,3.65998846685974,3.55130270381638,2.68843103955097,2.64987531324937,2.2286326407298,2.39202166066517,2.89522026120308,2.17961016418517,2.37672362367535,1.89675297422119,2.42030065796789,1.92915357515676,1.83499385353169,2.05999955369248
"SLC35B1",4.1100430951885,4.864219055714,5.72296851770383,4.82069517388171,5.21705080262309,4.22375164524866,5.31389294881384,3.41989895189921,5.2447197491018,4.22961431184928,3.67010158850689,5.09644337034498,3.85711128652368,4.4327587911324,4.63835709020942,4.51584133971783,4.84839779305729,3.07013336063162,3.14674877985332,3.51945411623541,3.73905218601748,3.07786353885617
"DCAF7",4.59904424692015,6.29437978051139,5.8067897569526,4.71145291401834,5.23415446414753,4.00989018947358,5.97846483191953,4.52651256166202,5.48793107879928,4.832056172501,4.14466654004934,5.76738557761455,4.6253368558082,6.25867954054751,5.94601400026983,5.64672398244002,5.69963269960822,6.22450382632136,5.75864537044526,6.19242794623268,6.78136886330792,6.91386532172063
"MRPS31",3.11173929057023,3.55240289512968,4.42466421667851,3.80280071330616,5.13388141825797,4.10449366626293,3.68049631111404,2.65712405378627,2.41625241983835,3.50520656280893,3.27657538127633,4.50756490825363,4.0445399642408,4.60117828012527,3.42469892207844,4.61578261891849,5.27657965524813,6.09811367438001,5.424471653323,5.81422874850369,6.49223385515781,6.03690567143247
"CALCOCO2",2.96294701221685,4.44737411030447,3.49372287349284,4.52895211734507,4.22714402533364,3.58243441563012,2.93719781211036,5.95042922451947,2.84460133099248,5.28800079539559,6.09002771477017,4.40354221005686,3.7926465629844,3.62611475351671,3.77113118556278,3.44158569450792,3.99046122555867,5.17568548762637,4.69056851704695,4.45733503300524,5.79871760501409,5.13931128115544
"POP7",7.10311174172947,6.60695242852116,6.79001790447621,7.67857669574318,8.23359023167997,7.02068606243708,7.42673595009452,4.91620209828705,7.40180308859103,7.03338624975714,7.13609136695626,7.45233964070122,7.44865407398613,7.68356268874085,6.81753632320525,7.23005269819923,7.1829627544411,5.83997523686872,5.96770057580914,6.34021425064108,6.10914050383605,5.92281364236401
"CDKN1A",8.3397098542947,8.53603398230604,10.2060524269445,8.33481132150183,8.18578778126963,8.02302568445851,8.50896981816024,7.28147403944608,8.45304105029084,8.49718322381645,8.32792807468086,8.2822971961505,8.0543194359337,7.1067400509746,8.11010790008523,7.91154016728366,8.42288558422088,5.24128480937976,5.61928147847061,4.8616455555343,4.62949032900545,4.14987068113546
"IGSF6",5.64021614280777,6.78313183442225,5.10213028992567,3.52505824501542,6.81600114025167,5.10357881674494,4.05310647592541,4.67565734834672,5.67242231116091,4.31854400281697,6.20663801780017,4.940053292551,4.03250171745352,6.14420420698036,7.16822827374252,6.27838256584168,6.36612302522301,1.70986071981309,1.82644722977234,1.71948871534591,1.69326498194721,1.71494954799318
"AKAP8",4.62459886231288,5.51860462281557,5.26230076591165,4.80354048350878,5.22349637101839,4.28897839344107,5.47291778264822,3.9560000825218,4.42222440947678,4.54438906585555,3.16524619469693,5.45783044600997,5.72318597841094,5.69805837137187,6.08773163006141,5.5365614637515,5.69052978369573,5.95958629129988,4.85325310345547,6.32247652111206,5.92715454977161,5.62377649510441
"LOC102723692",8.40546224962111,5.79579414968216,7.09104047509802,7.26408771052524,6.10099732595056,4.00145424460391,7.18179287792311,4.69212838009574,3.77659359382596,4.19799247858595,3.67350116316522,3.99481759071961,4.62702587625012,3.5445522369861,3.27933669374892,4.4229632035239,4.28771601674672,3.62074632848539,3.88778423664537,4.25163066242267,3.51012791503648,3.53821846819147
"STAG1",1.82863065245269,2.51237434829246,3.38205947774113,2.18558074035593,2.9160104048982,2.0964025683132,3.38675994837402,1.84054408213414,2.45475346999848,1.84797846525937,2.90334183457228,1.87263263997511,3.01003873217595,3.49503190555934,2.46410681577276,2.89251751485519,3.88262999326298,5.08836022397583,3.66909111523964,4.04201583837233,4.5141787666677,4.48935560109948
"SMNDC1",3.15050731767254,3.04808945080889,4.61033678403028,3.46793788477369,3.69820529941414,2.52258523312366,4.7981329855797,2.5954095676531,3.0670728306983,3.5627986478009,2.99566256281702,3.55313468236476,3.96716707690685,3.69812352528943,3.49893038306174,3.44459719836706,4.86877450748161,4.495422261263,3.42370406941401,4.73849283891182,4.79601343883548,4.73838607602203
"BCAS2",6.11219985458325,5.72737441734426,5.6223448990936,5.86796745140257,6.0094914957394,4.34475547690628,5.36102465932602,4.47598137526898,4.4587641489787,4.89778826043035,4.91978015796312,6.10999195056027,5.42751976626358,5.84525771959139,5.5848748362057,5.80667200785929,6.76423465592382,6.9695205742193,6.18787219501523,6.85483983620768,6.95557733935775,6.39313109894497
"LILRB2",4.70013601087032,5.10856091784943,3.95115478459561,3.67913417683273,4.3645855722124,6.09168277926946,4.91838267488856,3.91471402361331,7.1366514649166,4.41035141627522,4.78141356386927,5.00627044948486,3.72722964836287,4.99156010332838,5.17171587419779,4.54302188960133,4.35889098358698,3.23090813664575,2.90516068782645,2.58411922792821,3.20664248119178,2.66335663568766
"EIF1B",6.55294702089907,6.6671186159733,6.38222194000954,6.71368565208487,6.8640890259388,6.29005897345564,6.4321171557994,4.80130035083234,6.48666420118877,5.35060232216942,6.9318186660911,7.60980907972585,7.14028071484161,7.20214830132269,7.60156349394161,7.33782605443632,7.521008844477,8.19223582349647,8.35947393484848,8.30701985027581,8.74232697939276,8.48082104601825
"CDKN2A",2.80679212918341,3.23550455224625,2.39988442731198,3.32662158818982,2.20974546480926,4.54372830758426,2.46181819882838,2.94435760435068,3.23924252012933,3.13343350439539,2.34181123498566,4.32041583444422,3.99562615893976,5.49144472114756,2.91866670903944,4.69563795276528,6.60022371259183,2.71685578795034,3.34872430369218,2.73453091630523,3.19928422355967,2.24889859615251
"MARCH6",4.77965190973007,6.72695307742373,7.85760445416325,6.61712481098597,6.75860209335015,5.41660491325976,6.10534509576175,5.17794389712576,5.01688002164165,4.53879815294972,3.28804478704959,6.36596220193029,5.61537626499539,6.10325212691357,6.13192974705812,6.38514685507402,6.321344043952,6.95425460655684,5.99121235202774,7.05653750446787,7.61920747863315,7.33699028242385
"CDKN2C",2.84281435891242,3.02989825882235,2.47585791746967,2.83890664953714,3.83731935014341,2.73003334340893,3.60339034893518,2.5770601957941,3.77648775437815,2.53070255461785,3.01069022401258,3.41420699300132,3.97235454853789,4.25469558968054,3.71048217491093,5.17256591594067,4.60226769467287,6.49888045944245,5.86281919692806,6.59087148587048,6.58910251773523,6.1604854032052
"LANCL1",3.64123969299121,3.95707955078881,4.87737353736478,4.620172008149,4.86861685795842,2.47121669653269,3.58499853789302,2.72584518631951,3.33479889082226,3.27197301043547,2.88944641693459,3.15253751506087,3.85639388226286,5.14953562324445,4.70357814849365,4.66618994956583,5.39799228198796,7.43368870124802,5.5116749970467,7.57598218656939,6.99142603910759,7.13185086434626
"IKZF1",6.97786444684932,7.60777010798921,6.51174391053516,6.61401914835208,7.52264441174114,5.10327898372349,7.23328593665569,4.33010459853695,5.20388921423468,5.8090502637267,5.30365535822827,6.30803136737198,6.90587587385467,7.60236738161945,6.92678658715264,7.48621761118233,7.45473117462879,8.86396595180121,7.40070808583616,9.00303448999926,8.85735169220049,8.62309631665732
"CDKN3",2.48850832440848,2.9217764114794,3.78536366247181,3.81617222043825,3.15641769191526,2.08261885185128,2.66304005891946,2.55443864829574,2.60710359748515,2.67343677468376,2.82791409993253,3.11728765694454,2.71595648801331,2.80581084361399,2.8731091289895,3.02432130509714,3.48930139821891,3.83148954197026,2.87869611279717,4.29889993024502,5.06166383134489,4.54952400247082
"CNPY2",7.50736191748633,8.31070223044013,8.03809903390322,9.6623848059439,8.35827677316489,7.9205232930753,10.533593214329,7.11680305908911,8.18404542171961,8.03051268223901,7.47715887473751,7.82202698012195,8.18684313287466,7.95161068342518,7.17537457052619,7.97402490095914,8.12845151472047,5.12605340014368,5.53023720283233,6.00428434461823,6.22915600340662,5.91948121143607
"LINC01410",2.39556271591382,2.13921702427149,3.74750890904646,1.91313212675477,3.17896014741839,1.81905538147234,2.34311761573583,1.53734282500572,1.78507059814624,1.99962814536003,2.22907384618802,1.82044244430111,2.70821681670306,2.26834938913459,2.19867482497842,2.13163490454856,2.15881484980439,4.30713835153151,3.66087114989341,4.34113451734568,4.81896076384263,3.13354867459198
"TRIM22",4.03606169430014,4.65654183483049,4.70094462453984,5.39472495326621,5.3055403805564,3.45989900166318,4.14088595059921,2.55096908322148,4.09944720344061,4.16162750685022,4.58105508819603,5.06075313960216,4.26828370715545,5.12457235313167,5.65539616508828,5.67854827612228,5.72048652959372,5.94183690586943,5.12678576703829,5.43316335143401,6.65828305404846,6.56398891367992
"TUBA1B",7.50073245625424,8.5417422135132,9.38729845513455,7.82021979542423,6.98001133522152,7.18562693429644,7.48735334391516,6.94790924594369,7.52626983442273,7.26393934463034,6.51164929305818,6.93775265864174,7.98734839389027,9.0407189504175,7.66524625368003,8.28089883667682,7.0788327984069,8.89313436958489,7.69003230827642,9.40933894773818,8.62366006337772,8.42654337495926
"BPNT1",4.34496925394228,3.02989825882235,3.79166141317057,2.87024680242829,3.58179673062693,2.76738686863002,3.80575948437115,2.97507846207848,2.86491916386152,3.08623825834923,3.39163997216143,2.38332062596022,2.98103367184917,4.26728509214437,4.08403673287337,3.92486531169551,3.99522075820601,5.92120402807316,6.77652464318646,6.61301335186248,6.12880439840324,5.9358832644099
"BTN2A2",6.63178426989661,8.00881488986512,7.70259694253035,6.02792371117969,7.25933786080339,6.65389969110102,5.34717317975152,5.71339033123491,6.86361741800195,5.79726708038612,5.48346869098808,6.61706882203402,7.11736827183542,7.3625387097426,7.39453928441127,8.03300398497985,8.02566407850344,7.24287784217148,6.07984403826743,7.26238021121717,6.73042862401458,6.8825895424671
"ATP8A1",2.61224614460503,3.89602166978213,3.34520183646198,4.89775794722238,3.25336259290407,2.35894891823513,4.96854192003932,2.30406120021194,3.26977797048046,2.91250231271851,2.35951138588922,3.09019597229469,3.63293747777192,3.17246072612052,3.12955399811269,3.7136313903987,4.66678135691989,4.44990507046662,4.06595629083443,5.76691732019623,4.70311199778691,4.73861970943239
"NDRG1",6.38253573327511,6.93624894040587,5.28080523238743,4.7106305842055,5.73212286478518,6.26771146967493,6.05904070151057,6.18709161149211,7.57947186734876,5.8185130410352,5.85398287187227,6.2425128540377,5.31971302735368,6.71146697681784,6.38452942123832,5.90079542536893,5.18992816468837,4.48249812588203,3.60195717341323,4.14543294494784,4.69847471040503,4.25573447730787
"ADARB1",3.20878072564186,3.34424358852789,3.31118710678918,4.60865276208862,5.03920386517861,4.66100153328414,2.79228675684458,2.55329965155439,4.08989791276987,2.69025284277765,3.08278711312956,4.22586743930739,4.49751396734629,5.21169435715156,5.53503172985201,5.2235472938707,4.01522824135524,5.56885120512324,5.29972146565413,7.04238673514761,6.85638192602878,6.53984304092335
"NDC80",3.77631917428789,3.85027948736309,3.97911627892168,4.65043917978973,4.07140349508001,3.90060398602199,3.10831215471038,3.15728259488707,2.72437316322085,3.95536514707643,3.12502231794463,3.71915363364922,4.17164890945898,4.47649083993245,4.10563385588338,4.83165161143631,5.18611169276992,6.59197344871796,3.67064848866704,6.33225256300148,6.51252223209622,6.10091043808917
"BASP1",8.84560948312289,7.98337858313217,9.50214444044769,8.18692774086782,8.40648055779251,7.99362497189585,8.03464351387328,7.64108571612148,8.75949488962811,7.84121473044359,6.43335260621687,9.1087763484439,7.58687667666456,7.84679992700272,8.93944623294096,7.75340622668475,9.44910277613124,9.28502159337911,9.2309313694999,9.59683247511572,9.9646019858332,8.87893987427426
"PRMT5",3.10947653730536,5.04394728780504,5.77288515133698,4.68653446590326,4.4255711782151,4.14204420619257,5.40140943215261,1.75881684909595,4.60119452286085,4.30947632850183,3.86487678295171,3.566191758098,4.06445337859953,5.21169435715156,5.1300665496704,4.50390863402875,4.88189537062848,3.39288411911821,3.42283582694354,3.83859856824451,3.80752532469724,3.4710226734949
